,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,IN_TREINEIRO,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,NU_NOTA_REDACAO,Q001,Q002,Q005,Q006,Q025,Q026,Q027,Q028,Q046,Q047
5317,2403103,Currais Novos,24,RN,18,F,0.0,4,1,1,1,1,0,1,1,1,1,529.0,404.9,474.1,353.9,1,1.0,400.0,D,E,4,C,B,A,Z,F,A,A
5318,5201108,Anápolis,52,GO,20,F,0.0,3,1,1,3,1,0,1,1,1,1,703.6,697.9,680.0,717.2,1,1.0,820.0,D,D,8,H,B,A,Z,F,A,D
5319,2604106,Caruaru,26,PE,21,F,0.0,3,1,1,3,1,0,1,1,1,1,602.2,701.6,662.0,641.1,0,1.0,860.0,F,F,4,D,B,A,Z,F,A,D
5320,3543907,Rio Claro,35,SP,16,F,0.0,1,1,3,0,1,1,1,1,1,1,479.3,550.6,539.7,549.3,0,1.0,880.0,C,C,3,E,B,A,Z,F,C,A
5321,2307650,Maracanaú,23,CE,18,F,0.0,3,1,1,2,1,0,1,1,1,1,463.0,538.7,581.7,431.1,1,1.0,520.0,E,C,4,F,B,A,Z,F,A,D
5322,4125704,São Miguel do Iguaçu,41,PR,17,F,0.0,1,1,2,0,2,0,1,1,1,1,470.7,542.6,525.1,399.5,0,1.0,560.0,E,E,3,E,A,A,Z,F,B,A
5323,5210406,Itaberaí,52,GO,18,F,0.0,3,1,3,0,1,1,1,1,1,1,464.0,537.7,547.7,381.1,1,1.0,540.0,B,C,4,B,B,B,D,D,C,A
5324,3550308,São Paulo,35,SP,17,M,0.0,3,1,2,0,2,0,1,1,1,1,469.5,470.9,517.6,472.5,0,1.0,520.0,E,E,4,D,B,A,Z,F,B,A
5325,2611606,Recife,26,PE,26,F,0.0,3,1,1,6,1,0,1,1,1,1,448.6,536.0,537.8,390.4,1,1.0,400.0,C,C,7,C,B,B,J,D,A,A
5326,1500800,Ananindeua,15,PA,23,F,0.0,2,1,1,6,1,0,1,1,1,1,566.7,658.6,630.5,499.8,0,1.0,740.0,D,F,3,G,A,B,G,B,A,D
5327,4213807,Praia Grande,42,SC,18,M,0.0,1,1,2,0,2,0,1,1,1,1,418.5,510.5,516.9,422.0,0,4.0,0.0,C,D,4,C,B,A,Z,F,B,A
5328,2304400,Fortaleza,23,CE,16,F,0.0,1,1,3,0,1,1,1,1,1,1,628.1,600.0,631.6,686.7,0,1.0,760.0,F,F,7,P,B,A,Z,F,C,D
5329,2803500,Lagarto,28,SE,18,F,0.0,1,1,1,1,1,0,1,1,1,1,548.4,606.8,596.9,506.2,1,1.0,660.0,E,F,4,E,B,A,Z,F,A,D
5330,3550308,São Paulo,35,SP,21,M,0.0,2,1,1,4,1,0,1,1,1,1,506.6,583.7,626.7,425.1,0,1.0,480.0,F,E,5,D,B,B,E,D,A,A
5331,5208707,Goiânia,52,GO,16,F,0.0,3,1,3,0,1,1,1,1,1,1,557.2,617.4,647.9,666.3,0,1.0,640.0,G,G,3,I,B,A,Z,F,C,E
5332,3304557,Rio de Janeiro,33,RJ,18,F,0.0,3,1,2,0,2,0,1,1,1,1,569.7,632.9,644.2,636.6,0,1.0,560.0,H,E,5,E,B,A,Z,F,B,A
5333,2921708,Morro do Chapéu,29,BA,17,M,0.0,1,1,2,0,3,0,1,1,1,1,408.0,557.6,445.9,514.3,0,1.0,500.0,E,G,4,H,B,A,Z,F,B,D
5334,5002704,Campo Grande,50,MS,17,F,0.0,1,1,2,0,2,0,1,1,1,1,413.7,534.7,512.0,491.2,0,1.0,440.0,C,D,3,H,B,A,Z,F,B,A
5335,3304557,Rio de Janeiro,33,RJ,18,F,0.0,1,1,2,0,2,0,1,1,1,1,414.6,415.1,506.6,401.5,0,1.0,500.0,E,D,3,G,B,A,Z,F,B,A
5336,2403251,Parnamirim,24,RN,22,F,0.0,1,1,1,4,1,0,1,1,1,1,496.3,468.1,566.3,437.6,1,1.0,520.0,H,B,5,C,B,B,H,B,A,A
5337,2304400,Fortaleza,23,CE,18,F,0.0,3,1,2,0,2,0,1,1,1,1,587.7,631.0,599.4,416.8,0,1.0,560.0,C,C,4,D,B,A,Z,F,B,A
5338,2708501,São Luís do Quitunde,27,AL,17,F,0.0,3,1,2,0,2,0,1,1,1,1,477.2,519.3,557.2,392.3,1,1.0,480.0,D,D,5,B,B,A,Z,F,B,A
5339,4114203,Mandaguari,41,PR,18,F,0.0,3,1,2,0,2,0,1,1,1,1,432.8,480.3,435.7,350.2,1,1.0,520.0,E,E,4,C,B,C,D,A,B,A
5340,5107958,Tangará da Serra,51,MT,17,M,-1.0,1,1,2,0,2,0,1,1,1,1,425.7,532.9,498.5,392.4,0,1.0,600.0,E,E,3,D,B,C,C,B,B,A
5341,2104107,Fortaleza dos Nogueiras,21,MA,19,F,0.0,3,1,1,1,1,0,1,1,1,1,431.4,462.1,494.3,456.4,1,1.0,460.0,C,C,2,C,A,C,C,A,A,A
5342,2704302,Maceió,27,AL,19,F,0.0,3,1,1,1,1,0,1,1,1,1,474.8,546.2,518.0,472.6,1,1.0,460.0,D,C,7,A,A,B,D,C,A,A
5343,4303004,Cachoeira do Sul,43,RS,18,F,0.0,2,1,2,0,2,0,1,1,1,1,497.9,481.0,510.0,429.2,1,1.0,620.0,B,C,4,B,A,C,E,B,B,A
5344,4203808,Canoinhas,42,SC,31,F,0.0,1,1,2,0,2,0,1,1,1,1,400.3,390.7,437.4,482.7,1,6.0,0.0,E,B,3,C,A,C,A,A,B,A
5345,2303501,Cascavel,23,CE,16,M,0.0,2,1,3,0,1,1,1,1,1,1,491.4,533.6,531.5,606.9,0,1.0,640.0,D,H,6,C,B,A,Z,F,C,A
5346,2312908,Sobral,23,CE,17,F,0.0,3,1,2,0,2,0,1,1,1,1,445.0,361.0,495.2,434.5,1,1.0,640.0,A,B,5,B,A,A,Z,F,B,A
5347,1721000,Palmas,17,TO,18,F,1.0,1,1,2,0,2,0,1,1,1,1,461.7,569.9,528.4,395.0,1,1.0,520.0,B,D,2,B,A,A,Z,F,B,A
5348,3550308,São Paulo,35,SP,18,F,0.0,3,1,2,0,2,0,1,1,1,1,451.0,538.3,511.6,401.1,0,1.0,440.0,C,B,7,C,B,A,Z,F,B,A
5349,2302800,Canindé,23,CE,17,F,0.0,3,1,2,0,2,0,1,1,1,1,596.1,675.9,592.8,635.4,0,1.0,820.0,E,E,5,C,B,A,Z,F,B,A
5350,2611101,Petrolina,26,PE,17,F,0.0,3,1,2,0,2,0,1,1,1,1,452.9,442.6,472.3,388.4,1,1.0,400.0,C,C,4,C,A,A,Z,F,B,A
5351,4219309,Videira,42,SC,17,M,0.0,1,2,2,0,2,0,1,1,1,1,403.0,474.5,540.3,424.8,0,1.0,440.0,C,C,4,G,B,C,C,E,B,A
5352,1501402,Belém,15,PA,33,F,0.0,3,1,1,7,1,0,1,1,1,1,389.4,437.8,394.5,426.6,1,1.0,360.0,H,H,3,C,A,B,M,A,A,A
5353,5218805,Rio Verde,52,GO,16,F,0.0,2,1,3,0,1,1,1,1,1,1,493.3,574.3,569.3,534.8,1,1.0,700.0,E,E,4,C,B,A,Z,F,C,A
5354,3143302,Montes Claros,31,MG,19,F,0.0,3,2,1,1,1,0,1,1,1,1,586.5,603.6,624.9,579.2,1,1.0,680.0,E,C,5,J,B,A,Z,F,A,A
5355,3119807,Córrego Danta,31,MG,24,M,0.0,3,1,1,4,1,0,1,1,1,1,522.1,587.6,538.4,614.3,1,1.0,560.0,E,F,5,E,B,B,F,E,A,A
5356,2708501,São Luís do Quitunde,27,AL,18,M,0.0,3,1,1,1,1,0,1,1,1,1,371.8,428.4,469.6,466.3,1,1.0,240.0,B,C,5,C,A,A,Z,F,A,A
5357,3170107,Uberaba,31,MG,18,F,0.0,3,1,3,0,1,0,1,1,1,1,457.6,491.1,495.8,397.0,0,1.0,460.0,H,D,3,C,B,A,Z,F,C,A
5358,2309607,Pacajus,23,CE,19,M,0.0,3,1,3,0,1,0,1,1,1,1,516.3,544.8,492.9,498.9,0,1.0,580.0,B,D,6,B,A,A,Z,F,C,A
5359,5206404,Crixás,52,GO,18,M,0.0,2,2,2,0,3,0,1,1,1,1,454.0,612.6,609.0,603.8,1,1.0,680.0,E,E,3,E,B,A,Z,F,B,C
5360,4205902,Gaspar,42,SC,27,M,1.0,1,1,4,0,1,0,1,1,1,1,505.2,569.0,584.0,489.6,1,1.0,600.0,F,E,2,H,B,C,C,E,D,A
5361,2916401,Itapetinga,29,BA,46,F,0.0,3,1,1,10,1,0,1,1,1,1,457.4,517.2,533.0,445.6,1,1.0,600.0,B,B,3,C,B,B,F,A,A,A
5362,2103604,Coroatá,21,MA,15,M,0.0,3,1,3,0,1,1,1,1,1,1,457.7,545.7,546.1,427.9,1,1.0,380.0,D,E,6,B,A,A,Z,F,C,A
5363,1501303,Barcarena,15,PA,38,F,0.0,3,1,1,10,1,0,1,1,1,1,380.1,502.3,469.4,588.4,1,1.0,380.0,H,H,5,B,A,B,A,A,A,A
5364,2313559,Tururu,23,CE,16,F,0.0,3,1,2,0,2,0,1,1,1,1,512.4,555.8,548.0,640.0,1,1.0,600.0,E,C,6,B,B,A,Z,F,B,A
5365,5211503,Itumbiara,52,GO,16,F,0.0,2,1,3,0,1,1,1,1,1,1,426.6,431.7,440.6,414.2,0,1.0,520.0,E,F,4,F,B,A,Z,F,C,A
5366,2101400,Balsas,21,MA,17,F,0.0,1,1,2,0,2,0,1,1,1,1,507.4,582.7,493.4,535.4,0,1.0,640.0,E,G,5,E,B,A,Z,F,B,B
5367,3302502,Magé,33,RJ,17,M,0.0,2,1,2,0,2,0,1,1,1,1,515.1,507.1,487.4,565.1,1,1.0,520.0,E,E,3,B,B,A,Z,F,B,A
5368,2911204,Gandu,29,BA,21,M,0.0,2,1,3,0,1,0,1,1,1,1,367.2,445.7,385.0,358.0,1,1.0,320.0,A,A,1,A,A,A,Z,F,C,A
5369,4303509,Camaquã,43,RS,19,F,0.0,1,1,3,0,1,0,1,1,1,1,498.7,549.6,364.7,451.5,0,1.0,560.0,E,D,5,D,A,B,D,C,C,C
5370,1504208,Marabá,15,PA,18,F,0.0,3,1,1,1,1,0,1,1,1,1,439.0,497.2,395.9,412.5,1,1.0,320.0,D,D,3,B,A,A,Z,F,A,A
5371,2111300,São Luís,21,MA,22,F,0.0,1,1,1,4,1,0,1,1,1,1,398.6,503.7,521.7,468.0,1,1.0,340.0,E,E,4,D,A,B,G,B,A,A
5372,3509502,Campinas,35,SP,17,F,0.0,3,1,2,0,2,0,1,1,1,1,432.7,561.9,521.2,456.4,1,1.0,560.0,B,D,3,G,B,B,D,C,B,A
5373,5103403,Cuiabá,51,MT,23,F,1.0,3,1,1,6,1,0,1,1,1,1,532.6,604.5,620.3,637.6,1,1.0,680.0,D,B,7,I,B,C,E,C,A,A
5374,2304400,Fortaleza,23,CE,24,M,0.0,3,2,2,0,2,0,1,1,1,1,395.4,474.3,473.7,388.9,0,1.0,440.0,H,H,4,B,A,B,F,D,B,A
5375,2604106,Caruaru,26,PE,21,F,0.0,1,1,1,4,1,0,1,1,1,1,472.1,597.9,579.0,609.1,1,1.0,680.0,C,B,4,G,B,C,A,C,A,A
5376,2927507,Santa Bárbara,29,BA,17,M,0.0,3,1,2,0,2,0,1,1,1,1,418.6,365.9,386.1,427.0,1,1.0,520.0,D,E,4,C,B,A,Z,F,B,A
5377,2308708,Morada Nova,23,CE,17,M,0.0,3,1,2,0,2,0,1,1,1,1,547.7,599.0,567.1,644.9,1,1.0,900.0,D,D,4,C,B,A,Z,F,B,A
5378,4119905,Ponta Grossa,41,PR,17,F,0.0,1,1,2,0,3,0,1,1,1,1,627.3,617.6,616.8,759.9,1,1.0,760.0,G,G,5,H,B,A,Z,F,B,D
5379,2301901,Barbalha,23,CE,18,F,0.0,3,1,2,0,2,0,1,1,1,1,485.4,539.2,482.5,405.3,1,1.0,600.0,H,H,4,B,A,A,Z,F,B,A
5380,3550308,São Paulo,35,SP,23,M,0.0,3,1,1,3,1,0,1,1,1,1,437.2,560.6,505.3,431.5,0,1.0,480.0,B,B,6,F,B,C,F,C,A,A
5381,4313706,Palmeira das Missões,43,RS,21,F,0.0,1,1,1,4,1,0,1,1,1,1,481.0,380.4,466.8,470.8,1,1.0,420.0,D,D,6,D,B,B,D,A,A,A
5382,1721208,Tocantinópolis,17,TO,32,F,0.0,3,1,1,10,1,0,1,1,1,1,507.5,469.9,546.1,466.6,0,1.0,400.0,B,B,5,C,A,C,E,E,A,A
5383,3301702,Duque de Caxias,33,RJ,20,F,0.0,1,1,2,0,3,0,1,1,1,1,450.8,518.7,531.8,407.9,1,1.0,500.0,F,B,1,D,B,A,Z,F,B,D
5384,1302603,Manaus,13,AM,21,M,0.0,3,1,4,0,1,0,1,1,1,1,515.6,452.7,446.1,383.7,0,1.0,320.0,E,C,7,F,B,B,G,E,D,A
5385,1600600,Santana,16,AP,19,F,0.0,2,1,1,2,1,0,1,1,1,1,452.2,428.8,459.5,597.6,1,1.0,520.0,B,B,5,C,A,B,F,B,A,A
5386,3550308,São Paulo,35,SP,20,F,0.0,1,1,1,1,1,0,1,1,1,1,483.7,632.0,532.7,590.7,1,1.0,740.0,A,B,9,F,B,C,C,C,A,A
5387,4309209,Gravataí,43,RS,17,M,0.0,1,1,2,0,3,0,1,1,1,1,548.7,600.6,605.3,578.3,0,1.0,700.0,G,E,3,J,B,B,B,A,B,D
5388,2504009,Campina Grande,25,PB,21,M,0.0,1,1,1,4,1,0,1,1,1,1,560.5,656.2,569.4,563.8,1,1.0,700.0,B,E,3,F,B,B,F,E,A,A
5389,2300309,Acopiara,23,CE,16,M,0.0,3,1,3,0,1,1,1,1,1,1,392.9,416.2,380.1,428.2,0,1.0,480.0,B,D,6,B,A,A,Z,F,C,A
5390,1501303,Barcarena,15,PA,23,M,0.0,2,1,1,3,1,0,1,1,1,1,372.0,485.5,438.9,433.4,1,1.0,460.0,B,C,4,D,A,C,H,E,A,A
5391,3304557,Rio de Janeiro,33,RJ,23,M,0.0,1,1,1,7,1,0,1,1,1,1,675.8,722.3,639.0,665.8,1,1.0,740.0,E,F,4,H,B,A,Z,F,A,D
5392,4102208,Atalaia,41,PR,17,F,0.0,1,1,2,0,2,0,1,1,1,1,462.8,434.9,439.5,341.9,0,1.0,360.0,E,E,4,E,A,C,D,A,B,A
5393,2704302,Maceió,27,AL,18,F,0.0,2,1,1,1,1,0,1,1,1,1,478.9,535.8,479.6,407.7,1,1.0,520.0,E,C,4,B,A,A,Z,F,A,A
5394,2907202,Casa Nova,29,BA,20,F,0.0,3,1,1,3,1,0,1,1,1,1,464.8,546.3,498.7,373.3,1,1.0,740.0,H,C,3,B,B,B,F,B,A,A
5395,3135209,Januária,31,MG,23,F,0.0,3,1,1,6,1,0,1,1,1,1,377.6,561.2,501.0,374.0,0,1.0,540.0,B,B,5,B,B,B,B,D,A,A
5396,5103601,Dom Aquino,51,MT,40,F,-1.0,3,1,4,0,1,0,1,1,1,1,367.7,382.4,419.5,381.8,1,1.0,300.0,B,E,3,D,A,C,C,D,D,A
5397,1200401,Rio Branco,12,AC,20,F,0.0,3,1,1,3,1,0,1,1,1,1,511.9,408.4,458.5,418.9,1,1.0,540.0,B,B,3,C,B,B,D,A,A,A
5398,2108900,Poção de Pedras,21,MA,17,F,0.0,3,2,2,0,2,0,1,1,1,1,438.9,475.8,432.7,469.4,1,1.0,440.0,B,C,4,B,A,A,Z,F,B,A
5399,2302701,Campos Sales,23,CE,16,M,0.0,3,2,3,0,1,1,1,1,1,1,463.9,371.6,449.4,388.0,1,1.0,360.0,B,C,3,B,A,A,Z,F,B,A
5400,4119152,Pinhais,41,PR,23,F,1.0,1,1,3,0,1,0,1,1,1,1,442.6,413.9,525.1,506.5,1,1.0,360.0,B,H,3,E,B,C,I,D,C,A
5401,3514106,Dois Córregos,35,SP,18,F,0.0,1,1,2,0,2,0,1,1,1,1,420.4,394.6,422.8,385.0,1,1.0,400.0,D,D,6,E,B,A,Z,F,B,A
5402,2918407,Juazeiro,29,BA,21,M,0.0,2,1,3,0,1,0,1,1,1,1,462.5,431.5,394.6,417.2,0,1.0,280.0,G,E,3,B,B,C,E,A,C,A
5403,3170107,Uberaba,31,MG,20,M,0.0,1,1,1,2,1,0,1,1,1,1,543.5,628.9,587.3,580.6,0,1.0,660.0,E,F,4,J,B,C,F,D,A,A
5404,2304202,Crato,23,CE,26,F,0.0,3,1,1,8,1,0,1,1,1,1,403.3,476.8,514.4,416.2,1,1.0,540.0,B,C,3,C,A,C,C,A,A,A
5405,1200401,Rio Branco,12,AC,19,F,0.0,3,1,1,2,1,0,1,1,1,1,525.2,607.9,604.3,458.6,1,1.0,720.0,E,F,5,G,B,B,E,E,A,E
5406,5208707,Goiânia,52,GO,17,F,0.0,4,2,2,0,2,0,1,1,1,1,439.8,517.3,468.6,403.1,1,1.0,760.0,E,F,3,C,A,A,Z,F,B,A
5407,2927408,Salvador,29,BA,24,M,0.0,5,1,4,0,1,0,1,1,1,1,469.1,607.3,531.6,400.6,1,1.0,580.0,D,E,2,B,A,B,F,E,D,A
5408,2100055,Açailândia,21,MA,34,F,-1.0,3,1,1,10,1,0,1,1,1,1,448.9,577.7,595.4,448.9,1,1.0,500.0,E,C,6,D,B,C,A,D,A,C
5409,3550308,São Paulo,35,SP,17,F,0.0,2,1,2,0,2,0,1,1,1,1,417.2,489.0,416.5,390.1,1,1.0,520.0,B,D,4,B,A,A,Z,F,B,A
5410,2900207,Abaré,29,BA,17,F,0.0,3,1,2,0,2,0,1,1,1,1,477.8,527.4,542.7,398.4,1,1.0,460.0,B,C,5,B,A,A,Z,F,B,A
5411,3304557,Rio de Janeiro,33,RJ,18,M,0.0,3,1,2,0,3,0,1,1,1,1,598.9,641.3,581.2,663.6,0,1.0,700.0,G,G,3,N,B,A,Z,F,D,D
5412,2308401,Missão Velha,23,CE,19,F,-1.0,0,1,2,0,2,0,1,1,1,1,368.8,349.5,399.7,405.6,1,1.0,280.0,H,H,3,B,A,A,Z,F,B,A
5413,3515707,Ferraz de Vasconcelos,35,SP,29,F,0.0,3,1,1,2,1,0,1,1,1,1,414.8,453.0,423.2,386.3,1,1.0,440.0,B,B,4,C,A,B,B,E,A,A
5414,2602902,Cabo de Santo Agostinho,26,PE,17,F,0.0,2,1,2,0,2,0,1,1,1,1,598.1,625.8,612.2,587.6,0,1.0,880.0,E,E,4,D,B,A,Z,F,B,A
5415,3547601,Santa Rosa de Viterbo,35,SP,16,F,0.0,1,1,3,0,1,1,1,1,1,1,514.2,547.4,545.5,540.3,0,1.0,580.0,E,F,2,C,B,A,Z,F,C,D
5416,3541505,Presidente Venceslau,35,SP,29,F,1.0,1,1,1,10,1,0,1,1,1,1,422.5,559.9,582.7,516.3,1,1.0,560.0,B,A,4,E,A,C,A,E,A,A
5417,3510609,Carapicuíba,35,SP,18,F,0.0,3,1,2,0,2,0,1,1,1,1,544.5,571.5,528.8,578.5,0,1.0,440.0,H,H,4,C,A,B,D,B,B,A
5418,1508100,Tucuruí,15,PA,23,F,0.0,1,1,3,0,1,0,1,1,1,1,431.8,503.0,498.5,441.7,0,1.0,520.0,A,B,5,B,A,A,Z,F,C,A
5419,3205002,Serra,32,ES,26,M,0.0,2,1,1,9,1,0,1,1,1,1,532.3,572.7,534.5,496.6,1,1.0,520.0,C,E,4,C,B,C,A,A,A,A
5420,2927408,Salvador,29,BA,21,F,0.0,3,1,1,1,1,0,1,1,1,1,437.5,520.9,440.7,407.2,1,1.0,520.0,E,D,2,B,B,A,Z,F,A,C
5421,3201209,Cachoeiro de Itapemirim,32,ES,15,F,0.0,1,1,3,0,1,1,1,1,1,1,540.5,553.3,627.4,669.8,0,1.0,760.0,F,G,3,N,B,A,Z,F,C,A
5422,4214300,Rancho Queimado,42,SC,17,M,0.0,1,1,2,0,2,0,1,1,1,1,501.3,475.2,390.9,424.4,0,1.0,480.0,E,G,4,F,B,A,Z,F,B,A
5423,3534401,Osasco,35,SP,24,F,0.0,3,1,2,0,2,0,1,1,1,1,399.2,537.9,424.1,377.4,0,1.0,420.0,H,E,7,E,A,B,C,E,B,A
5424,3525300,Jaú,35,SP,17,F,0.0,3,1,2,0,3,0,1,1,1,1,694.9,716.2,647.8,798.6,0,1.0,800.0,G,F,5,K,B,A,Z,F,B,E
5425,3515004,Embu das Artes,35,SP,17,F,0.0,1,1,2,0,2,0,1,1,1,1,406.3,393.8,428.8,466.2,0,1.0,240.0,B,G,3,C,B,A,Z,F,B,A
5426,2304103,Crateús,23,CE,19,F,0.0,3,1,2,0,2,0,1,1,1,1,424.4,455.5,414.2,400.9,1,1.0,380.0,C,D,2,B,A,A,Z,F,B,A
5427,4200101,Abelardo Luz,42,SC,17,F,0.0,3,1,2,0,2,0,1,1,1,1,369.6,568.9,455.1,450.2,0,1.0,480.0,H,H,3,B,B,A,Z,F,B,A
5428,3148004,Patos de Minas,31,MG,18,F,0.0,1,1,2,0,2,0,1,1,1,1,580.9,613.7,638.1,700.4,0,1.0,860.0,E,E,4,G,B,A,Z,F,B,A
5429,2105203,Igarapé Grande,21,MA,19,F,0.0,3,1,3,0,1,0,1,1,1,1,529.7,380.1,415.4,440.1,1,1.0,480.0,A,A,4,B,A,A,Z,F,C,A
5430,5300108,Brasília,53,DF,18,M,0.0,1,1,3,0,1,0,1,1,1,1,401.1,498.8,490.6,352.7,1,1.0,440.0,H,D,4,A,A,C,E,A,C,A
5431,3304557,Rio de Janeiro,33,RJ,19,F,0.0,3,1,2,0,2,0,1,1,1,1,474.9,525.1,515.4,469.5,0,1.0,540.0,E,D,2,B,A,A,Z,F,B,A
5432,3549904,São José dos Campos,35,SP,17,F,0.0,1,1,2,0,2,0,1,1,1,1,424.8,510.1,535.9,538.7,1,1.0,540.0,E,E,5,D,B,A,Z,F,B,A
5433,2111300,São Luís,21,MA,26,F,0.0,2,1,1,9,1,0,1,1,1,1,510.4,584.2,579.2,571.6,1,1.0,560.0,A,A,6,D,B,B,J,A,A,A
5434,3304557,Rio de Janeiro,33,RJ,22,F,0.0,3,1,1,2,1,0,1,1,1,1,430.0,408.4,422.0,382.6,0,1.0,360.0,C,E,2,B,B,A,Z,F,A,A
5435,3106200,Belo Horizonte,31,MG,19,F,0.0,3,1,1,2,1,0,1,1,1,1,539.6,596.9,552.1,453.7,0,1.0,440.0,H,H,2,B,B,B,E,B,A,A
5436,2923605,Paramirim,29,BA,15,F,0.0,3,1,3,0,1,1,1,1,1,1,395.0,558.2,480.9,442.0,1,1.0,580.0,C,F,4,C,B,A,Z,F,C,A
5437,4216602,São José,42,SC,23,F,0.0,2,1,1,5,1,0,1,1,1,1,482.4,497.6,543.8,382.5,1,4.0,0.0,D,E,6,I,B,C,C,A,A,A
5438,2211001,Teresina,22,PI,20,M,0.0,3,1,1,2,1,0,1,1,1,1,469.5,523.5,512.8,452.0,0,1.0,440.0,A,E,3,C,A,A,Z,F,A,A
5439,2408904,Parelhas,24,RN,22,F,0.0,1,1,1,3,1,0,1,1,1,1,556.6,593.4,628.0,672.5,1,1.0,640.0,B,B,4,C,A,A,Z,F,A,A
5440,2931350,Teixeira de Freitas,29,BA,19,F,0.0,3,1,1,1,1,0,1,1,1,1,506.1,566.5,513.8,377.7,0,1.0,540.0,B,E,5,B,B,B,D,D,A,A
5441,5215231,Novo Gama,52,GO,18,F,0.0,1,1,2,0,2,0,1,1,1,1,417.3,483.8,484.2,346.3,1,1.0,520.0,D,C,2,C,B,C,E,C,B,A
5442,2913606,Ilhéus,29,BA,20,F,0.0,3,1,1,2,1,0,1,1,1,1,500.8,627.0,556.0,448.4,1,1.0,620.0,D,B,4,B,A,A,Z,F,A,A
5443,4101101,Andirá,41,PR,17,F,0.0,4,4,2,0,2,0,1,1,1,1,477.2,577.2,584.1,498.5,1,1.0,800.0,E,E,2,H,B,A,Z,F,B,A
5444,3524303,Jaboticabal,35,SP,17,M,0.0,3,1,2,0,2,0,1,1,1,1,397.4,522.4,427.8,340.7,1,1.0,440.0,B,D,4,C,B,A,Z,F,B,A
5445,4321600,Tramandaí,43,RS,17,F,0.0,1,1,2,0,2,0,1,1,1,1,578.5,624.1,616.8,453.7,1,1.0,600.0,E,E,5,F,B,A,Z,F,B,A
5446,3301702,Duque de Caxias,33,RJ,21,F,0.0,3,1,1,3,1,0,1,1,1,1,496.9,575.1,595.9,360.9,0,1.0,800.0,E,E,6,F,B,B,C,B,A,A
5447,3549953,São Lourenço da Serra,35,SP,17,F,0.0,0,1,2,0,2,0,1,1,1,1,540.6,590.9,573.5,431.8,0,1.0,680.0,H,H,15,D,B,A,Z,F,B,A
5448,3523404,Itatiba,35,SP,18,F,-1.0,3,1,1,1,1,0,1,1,1,1,428.2,523.1,551.5,550.1,1,1.0,580.0,B,C,2,C,A,C,E,A,A,A
5449,2412203,São José de Mipibu,24,RN,18,F,0.0,2,1,2,0,2,0,1,1,1,1,377.2,508.4,456.5,511.3,0,1.0,380.0,D,D,3,B,A,A,Z,F,B,A
5450,3147303,Paraisópolis,31,MG,16,F,0.0,1,1,3,0,1,1,1,1,1,1,444.7,536.4,501.5,430.7,0,1.0,520.0,D,D,3,B,B,A,Z,F,C,A
5451,3550308,São Paulo,35,SP,23,F,0.0,1,1,1,6,1,0,1,1,1,1,432.5,545.1,550.4,444.4,1,1.0,560.0,B,B,4,D,B,B,F,D,A,A
5452,2919207,Lauro de Freitas,29,BA,22,F,0.0,2,1,2,0,2,0,1,1,1,1,491.1,501.4,498.1,402.6,1,1.0,480.0,C,E,2,B,A,A,Z,F,B,A
5453,2923803,Paripiranga,29,BA,14,F,0.0,1,1,3,0,1,1,1,1,1,1,507.1,478.1,556.8,471.2,1,1.0,440.0,B,G,5,B,B,A,Z,F,C,A
5454,3548807,São Caetano do Sul,35,SP,27,F,2.0,1,1,1,5,1,0,1,1,1,1,591.3,604.5,604.6,520.6,1,1.0,400.0,E,E,4,C,B,C,B,E,A,A
5455,2310852,Pindoretama,23,CE,15,F,0.0,2,1,3,0,1,1,1,1,1,1,390.6,543.6,380.3,417.1,1,1.0,580.0,H,H,2,B,B,A,Z,F,C,A
5456,3548708,São Bernardo do Campo,35,SP,17,F,0.0,3,1,2,0,2,0,1,1,1,1,383.2,437.2,500.7,393.6,0,1.0,560.0,E,E,3,C,A,A,Z,F,B,A
5457,2308609,Monsenhor Tabosa,23,CE,18,F,0.0,5,1,1,1,1,0,1,1,1,1,458.1,541.5,460.1,343.9,1,1.0,560.0,B,B,5,B,A,A,Z,F,A,A
5458,2307304,Juazeiro do Norte,23,CE,17,F,0.0,1,1,2,0,2,0,1,1,1,1,454.5,562.4,529.5,548.5,1,1.0,660.0,B,B,7,C,A,A,Z,F,B,A
5459,2933307,Vitória da Conquista,29,BA,20,M,0.0,2,1,2,0,2,0,1,1,1,1,460.4,510.9,513.4,405.0,0,1.0,440.0,E,E,4,C,B,B,D,D,B,A
5460,5300108,Brasília,53,DF,18,F,0.0,1,1,2,0,3,0,1,1,1,1,499.1,557.8,560.5,414.3,0,1.0,760.0,F,G,3,K,B,A,Z,F,B,D
5461,2603454,Camaragibe,26,PE,31,F,0.0,1,1,1,6,1,0,1,1,1,1,442.5,563.2,465.8,442.9,1,1.0,540.0,A,C,4,A,B,B,I,D,A,A
